userName,at,content
Pengguna Google,2024-12-05 12:28:57,Sering loading waktu mau login terlalu lama ( lebih dari 10 detik dan kondisi jaringan aman dan lancar) padahal waktu buka m banking yang lainnya lancar² ajaa
Pengguna Google,2024-12-05 12:28:54,Apk nya bagus tapi kenapa pas saya daftar ulang kok terjadi perbaikan apk nya ya ???
Pengguna Google,2024-12-05 12:28:48,mau bayar paket eror mulu daritadi kesel
Pengguna Google,2024-12-05 12:28:33,"wonder ini kenapa yak sering gangguan banget , sesi berakhir terus"
Pengguna Google,2024-12-05 12:28:32,"Ini aplikasi kok susah login? Mohon di perbaiki secepatnya jaringan di lokasi stabil masih ada peringatan "" kami ada kendala jaringan"" mohon di perbaiki server wondr ini 🗿"
Pengguna Google,2024-12-05 12:26:55,"aplikasi yg simple dan praktis bgt bisa mengontrol keuangan, terus bnyk fiturnya dan jaringanny juga stabil bgtt"
Pengguna Google,2024-12-05 12:25:19,Log in sering nge lag / bug... Sering error.
Pengguna Google,2024-12-05 12:23:31,"sangat bagus, lebih mudah penggunaannya, sangat bermanfaat"
Pengguna Google,2024-12-05 12:23:21,Malam ini gangguan lagi aisshhhhhhhhhhhhhh
Pengguna Google,2024-12-05 12:23:16,"Daftar mudah tapi gangguan terus, Pas login Gangguan terus kurang maksimal"
Pengguna Google,2024-12-05 12:23:16,Aduh loadinya minta ampun pas masuk sedang dalam perbaikannya padahal jaringanku bagus lebih bagus yang BNI mobile
Pengguna Google,2024-12-05 12:22:52,"Keren, simple bikin transaksi lebih mudah"
Pengguna Google,2024-12-05 12:22:28,Apaan lemot banget gak bisa di buka
Pengguna Google,2024-12-05 12:22:22,Pembaruan sistem di jam sibuk.
Pengguna Google,2024-12-05 12:22:08,"Ini kok kagak bisa login ke aplikasi sihh, eror melulu katanya. Tolong dong diperbaiki lavi kemarin² masih aman kok sekarang ga bisa"
Pengguna Google,2024-12-05 12:21:35,Kenapa sering sekali Gangguan in app.
Pengguna Google,2024-12-05 12:21:34,"gangguan trus, lagi mau paymen, eh gangguan"
Pengguna Google,2024-12-05 12:21:00,Sering gak bermasalah
Pengguna Google,2024-12-05 12:20:52,Payah
Pengguna Google,2024-12-05 12:20:36,"Mengapa sih di aplikasi wondr by BNI yg baru ini selalu saja gagal untuk masuk di aplikasi nya beda dengan banking BNI yg jarang gangguan seperti wondr, tolong dong di perbaiki kembali aplikasinya saya juga sudah melakukan update tapi sudah kedua kali ini gangguan kembali, Tolong yg seperti ini di atasi kembali di perbaiki kembali karena ini sangat amat mengganggu 🙏"
Pengguna Google,2024-12-05 12:20:35,"Tidak puas karena sering Gangguan, apalagi saat genting sekali tidak bisa membatu bertra nsaksi karena gangguan"
Pengguna Google,2024-12-05 12:20:33,"Ini kok aplikasinya loading terus, sering banget gangguan"
Pengguna Google,2024-12-05 12:20:19,Kami sangat kecewa dengan bni.. bni banking & wondr by bni.. aplikasi tidak dapat digunakan sepenuh nya..
Pengguna Google,2024-12-05 12:20:05,Ga jls.
Pengguna Google,2024-12-05 12:20:03,"Aplikaskx terlalu d paksakan. Mending jangan launching dlu klo blm bener. Menyiksa konsumen. Sudah berapa kali Bayar QRIS,, selalu Gagal Bayar. Nanti d coba 2 atau 3x baru berhasil. Brpa kali juga sdh antri d kasir, pas mau bayar QRIS, aplikasi Loading mulu g bisa login. Padahal jaringan bagus. Jadi harus ke ATM lagi dan antri kembali. Sangat2 merugikan..."
Pengguna Google,2024-12-05 12:19:57,Sering bermasalah
Pengguna Google,2024-12-05 12:19:50,Lebih mudah m-banking sering trobel..ssh bwt transaksi
Pengguna Google,2024-12-05 12:19:04,"kayak mana ni wondr, di paksa suruh pindah tapi lelet registrasi nya. ah orang ada urusan gini pula lah"
Pengguna Google,2024-12-05 12:19:01,"Kenapa ini wondr gabisa dibuka yaaa, gangguan terus!"
Pengguna Google,2024-12-05 12:18:55,Sangat puas dengan aplikasi ini
Pengguna Google,2024-12-05 12:18:43,"Saya rasa BNI terlalu terburu² untuk mem publish aplikasi wondr ini. transaksi yang gagal berkali-kali, gak ada fitur tarik tunai padahal di aplikasi BNI yg lama ada dan sangat membantu, aplikasinya yg terkadang gabisa terbuka dan saya sempat mengalami Qris yg eror saat pembayaran di aplikasi ini"
Pengguna Google,2024-12-05 12:18:33,"Kebanyakan"" layanan tidak tersediaa, tim kami Sedang memperbaiki"" ,udah 3 hari gitu trs, trs gimana????, fiturnya tidak tersedia trs, udah dihapusin semuaa, tpi tetep ajaa, Astagfirullah, udah menghubungi bni, tpi tidak ada respon sama sekalii!!"
Pengguna Google,2024-12-05 12:18:02,Kenapa BNI wonder sering eror tiap mau masuk susah sekali . . .
Pengguna Google,2024-12-05 12:17:37,Di saat diperlukan malah aplikasi eror ..mending bni yang lama jarang eror
Pengguna Google,2024-12-05 12:17:35,"Dengan Wondr, saya bisa bayar belanjaan atau tagihan tanpa ribet. Fitur-fiturnya mudah dimengerti dan sangat praktis"
Pengguna Google,2024-12-05 12:17:13,"Wonder ga jelas kebanyakan diperbaiki tapi ga ngefek sama sekalii, kaga bener ni apk busuk bangettt, kendala mulu setiap buka apk"
Pengguna Google,2024-12-05 12:16:53,"aplikasi sering eror,,, di saat lagi urgent malah eror keterangan kendala apa lah... mending mobile bangking yg dulu yang ini gak jelas sering banget sedang di perbaiki terus. M-Bangking ATM yg lain gak pernah ada kaya' gini selalu lancar... cuma BNI doang semenjak ganti Wondr jadi sering di perbaiki"
Pengguna Google,2024-12-05 12:16:25,Tidak dapat di buka wonder saya ada apakah gerangan mohon penjelasanya
Pengguna Google,2024-12-05 12:16:25,Sangat membantu bagus sekali
Pengguna Google,2024-12-05 12:16:24,coba hapus aplikasi dan install ulang kembali.
Pengguna Google,2024-12-05 12:16:11,"Aplikasi berfungsi dengan Baik, Mohon lengkapi fitur-fiturnya seperti pada Mobile BNI untuk mempermudah bertransaksi"
Pengguna Google,2024-12-05 12:16:08,Tolong lah di perbaiki sebaik mungkin wondr BNI.nya kok login gagal terus. Sementara di perbaiki terus. Kita mau kirim terlambat terus. Tolong buat pihak BNI perbaiki sekarang. Karna sya ada keperluan mau kirim uang sama keluarga.
Pengguna Google,2024-12-05 12:16:05,"canggih ni aplikasinya, aman banget sejauh ini, semoga fitur nya makin nambah"
Pengguna Google,2024-12-05 12:15:58,"Daftarnya mudah banget, eh ada fitur life goalsnya buat kita yang punya tujuan mau sesuatu harus nabung dulu. Jujur ya ini kepake banget fitur ini, kalo ga tuh khilap mulu, jadi harus pake life goals kalo lagi ada rencana"
Pengguna Google,2024-12-05 12:15:54,Sering eror sering tidak bisa transaksi
Pengguna Google,2024-12-05 12:15:53,APK Payah masak dari tadi fitur lagi tidak tersedia mlu
Pengguna Google,2024-12-05 12:15:36,Keseringan eror
Pengguna Google,2024-12-05 12:15:33,TIDAK OPTIMAL LEMOT SULIT UNTUK DI PAKAI KECEWA BANGET!!
Pengguna Google,2024-12-05 12:15:27,"Ada sedikit kendala, tim kami sedang memperbaiki, yuk coba lagi.. notif yg sering muncul.. ini aplikasi udah jadi apa setengah apa belum sebenarnya?"
Pengguna Google,2024-12-05 12:15:25,"APLIKASI PAYAH, GANGGUAN MULU, DIPERBAIKI DONG SUPAYA JADI BANK TERBAIK"
Pengguna Google,2024-12-05 12:15:24,"Aplikasi sering eror, kenapa?"
Pengguna Google,2024-12-05 12:14:49,Terlalu dini.. banyak kendala..
Pengguna Google,2024-12-05 12:14:47,"Baru sebulan menggunakan, sudah beberapa kali eror...kayanya belum siap apl nya.."
Pengguna Google,2024-12-05 12:14:12,"Ga bisa transaksi. Tiba tiba ada pop up fitur tidak tersedia. Terlalu banyak kendala. Loadingnya lama bangett padahal koneksi bagus, aplikasi lain lancar. Ga rekomen!!!"
Pengguna Google,2024-12-05 12:13:17,Kami sangat menyayangkan ketika aplikasi ingin digunakan malah maintenance sehingga tidak dapat digunakan tolong perbaiki kalau enggak bisa hapus aja
Pengguna Google,2024-12-05 12:12:51,"Aduuuh setelah update kok malah jadi sering gangguan ya,tolong di perbaiki mau log in aja susah..."
Pengguna Google,2024-12-05 12:12:42,Aplikasi nya burik.sering sekali bermasalah .perbaikan mulu Banyak problem dan belum lengkap
Pengguna Google,2024-12-05 12:12:38,"Akhir akhir ini kog sering banget di update ya , dan updatenya hampir satu hari ,, jadi terganggu mau TF gak bisa"
Pengguna Google,2024-12-05 12:12:37,"Puas banget dengan Wondr by BNI karena aplikasi ini memudahkan untuk melakukan transaksi sehari-hari. Prosesnya cepat, informatif, dan terasa aman. Semua kebutuhan finansial terpenuhi hanya dalam satu aplikasi."
Pengguna Google,2024-12-05 12:12:28,"Tetap kasih bintang 5 Tapi saran 1. Kenapa jadinya buka rekening baru ? Piye to 2. Karena udah terlanjur buat rekening Baru , gimana caranya gabung 2 rekening BNI jadi 1 aplikasi, dan historis transaksi diharapkan ga hilang Terima kasih"
Pengguna Google,2024-12-05 12:12:18,Sering eror
Pengguna Google,2024-12-05 12:11:47,Lemot banget apk
Pengguna Google,2024-12-05 12:11:42,tgl 05 desember 2024 lagi gangguan apa gimana nih min?
Pengguna Google,2024-12-05 12:11:35,Transaksi di Wondr selalu lancar tanpa delay. Sangat puas dengan kecepatan prosesnya.
Pengguna Google,2024-12-05 12:10:53,Kenapa ya punyaku kok gak bisa dibuka apk nya dan muncul tulusan sistem sedang kami perbaiki silahkan coba lagi nanti
Pengguna Google,2024-12-05 12:10:50,Wondr LG bermasalah kah?
Pengguna Google,2024-12-05 12:10:25,Tiap hari perbaikan.. Susah
Pengguna Google,2024-12-05 12:10:14,"Salut sama aplikasi ini, canggih dan simpel juga, QR aja bisa pake upload foto Qr🥰"
Pengguna Google,2024-12-05 12:09:31,eror mulu kocak
Pengguna Google,2024-12-05 12:09:21,terlalu banyak perbaikan terus menerus
Pengguna Google,2024-12-05 12:09:17,Kenapa gak bisa di buka wondr BNI nya
Pengguna Google,2024-12-05 12:09:10,"Aplikasinya simple banget, tampilannya gampang dimengerti"
Pengguna Google,2024-12-05 12:09:06,"Sering gangguan, sangat kecewa"
Pengguna Google,2024-12-05 12:09:01,Aplikasinya g bisa di pakai. Selalu saja gangguan.
Pengguna Google,2024-12-05 12:08:38,Perbaikan aplikasi kok di jam jam sibuk.sekelas BNI becandanya ga asik.
Pengguna Google,2024-12-05 12:08:29,"wondr by bni sangat mudah digunakan dan banyak fitur-fitur yang memudahkan untuk transaksi, sukses terus ya aplikasi keuangan favoritku"
Pengguna Google,2024-12-05 12:07:04,wondr by BNI kacau bgt beuh.. klo terima upah dr perusahaan boleh dari bank lain dah ke bank yg lain saya 🧏🏻‍♂️ kebanyakan offline nya 😮‍💨
Pengguna Google,2024-12-05 12:06:48,Kok sering bermasalah ya
Pengguna Google,2024-12-05 12:06:29,"bermanfaat banget dengan fiture melimpah, ga lemot dan memudahkan saya bertransaksi."
Pengguna Google,2024-12-05 12:06:19,"Mau investasi reksadana tuh minimal investasi bisa cuma 100 rn an aja. Atau ada investasi lain yang bisa dipilih selain itu, maunya yang mana"
Pengguna Google,2024-12-05 12:06:12,"Sangat terpercaya dan efisien, tampilannya menarik dan mempermudah transaksi"
Pengguna Google,2024-12-05 12:05:48,Akhirnya bisa juga wujud tin 1 wishlist pengen liburan ke luar kota. Berkat tiap hari pake fitur life goals buat nabung akhirnya akhir bulan nanti bisa berangkat liburan
Pengguna Google,2024-12-05 12:05:19,"Aplikasinya sangan membantu, mudah dipahami juga bagi orang yg baru menggunakan aplikasinya"
Pengguna Google,2024-12-05 12:05:18,"Ni aplikasi kalo belum siap, jangan di kasih ke nasabah.. fitur masih banyak yang kurang. Aplikasi sering nutup sendiri. Kalo ada perbaikan fitur lama. Bayangin kalo lagi butuh cepet buat transaksi mobile, tapi aps nya ket lagi perbaikan.."
Pengguna Google,2024-12-05 12:05:06,GANGGUAN TEROS. GA USH BIKIN APLIKASI DEH. DUIT BANYAK NASABAH KESUSAHAN TRANSAKSI DIBIKIN APLIKASI SOK NGIDE
Pengguna Google,2024-12-05 12:05:03,"Aplikasi GK bagus, sering gangguan dan di perbaiki trus.. 😡😡"
Pengguna Google,2024-12-05 12:04:34,Tari uang ga bisa tapi saldo terpotong 2 juta udah 3 hari belum ada respon udah telpon 1500046 suruh tgu satu Minggu 🤦🤦😭
Pengguna Google,2024-12-05 12:04:06,Menu di aplikasi ini gampang dicari dan digunakan. Bahkan untuk orang yang baru pertama kali mencoba pun pasti langsung paham
Pengguna Google,2024-12-05 12:03:36,Susah di akses
Pengguna Google,2024-12-05 12:02:26,"transaksi jadi mudah dan praktis, sangat membantu"
Pengguna Google,2024-12-05 12:02:01,Lgi ada kendala kh aplikasi wonder by bni
Pengguna Google,2024-12-05 12:01:14,"wonder punya masalah apa sih? gangguan mulu, udah kaya ee .... yg bener dong aplikasinya... bank bukan ecek2 tp aplikasi ecek2"
Pengguna Google,2024-12-05 12:01:11,Gampang trobel mending bni yg mobile
Pengguna Google,2024-12-05 12:01:07,Sering sekali bermasalah setiap kali tanggal gajian karyawan
Pengguna Google,2024-12-05 12:01:02,Aplikasi jelek. Ketika login muncul fitur tidak tersedia silahkan menunggu kembali. Gitu aja terus
Pengguna Google,2024-12-05 12:00:38,Gangguan mulu dah
Pengguna Google,2024-12-05 12:00:23,transaksi 50juta namun belum masuk ke rekening seabank
Pengguna Google,2024-12-05 11:59:38,Sistemnya sekarang makin memburuk..mohon tim segera benahi..selalu error buat loading dan transfer
Pengguna Google,2024-12-05 11:59:38,Sementara bintang 3 dulu... banyak terjadi kesalahan trus eror
Pengguna Google,2024-12-05 11:59:35,susah login pdhl buka banking yg lain normal2 aja
Pengguna Google,2024-12-05 11:59:12,sering down aplikasinya
Pengguna Google,2024-12-05 11:59:07,"Terimakasih wondr by BNI. bener2 memudahkan transaksi saya, belanja online, transfer uang jadi gak ribet lagi.🤗👍"
Pengguna Google,2024-12-05 11:58:58,Biji gangguan mulu ga kaya bank2 lain simple jarang gangguan atau perbaikan system terus
Pengguna Google,2024-12-05 11:58:11,"Bayar QR jadi super gampang. Tinggal scan atau unggah QR dari galeri, semua selesai dalam hitungan detik."
Pengguna Google,2024-12-05 11:58:01,"Bersyukur banget ada aplikasi ini, sebagai pengguna bni transaksi dipermudah. Pokoknya reccomend pakai aplikasi ini biar sst set, luv it 💕"
Pengguna Google,2024-12-05 11:57:54,Kesininya ko makin lemot.
Pengguna Google,2024-12-05 11:57:53,sinyal bagus login susah
Pengguna Google,2024-12-05 11:57:27,"Aplikasi yang sering bener perbaikannya, kalau belum siap jangan di promosiin dong, udah bni mobile ngk bisa dibuka lagi, ini aplikasi maintenance terus"
Pengguna Google,2024-12-05 11:57:18,"Parahhhh, gak bisa dibuka. Gangguan teruuus.."
Pengguna Google,2024-12-05 11:57:16,Elorrr
Pengguna Google,2024-12-05 11:56:57,"Aplikasi baru ada aja masalahnya, heran bgt 😑. Tolong lah jgn sering erorr mulu..."
Pengguna Google,2024-12-05 11:56:17,Tolong aplikasi gangguan tidak bisa dipakai mohon perbaiki secepatnya
Pengguna Google,2024-12-05 11:55:38,"Gangguan Mulu perasaan,baru Minggu kemarin gangguan,sekarang gangguan lagi"
Pengguna Google,2024-12-05 11:54:34,"Aku pengguna BNI suka banget dengan aplikasi ini, terbantu sekali. Transaksi lebih mudah dan lebih efisien"
Pengguna Google,2024-12-05 11:54:11,"Sangat cocok untuk aku yang gak mau ribet, satset banget transaksinya, good luck terus WONDR BY BNI"
Pengguna Google,2024-12-05 11:53:25,"Sedang dalam perbaikan kah aplikasi nya?,GK bisa dibuka soalnya."
Pengguna Google,2024-12-05 11:53:16,Apk nya bagus tapi dikit2 sistem eror apalah rusak disaat kita lagi butuh tolong itu di perbaiki biar ngk eror trus🔥🔥👎👎lebih bagus mengunakan mobile banking apalah wonder nih 😡🤬
Pengguna Google,2024-12-05 11:52:25,Bagua
Pengguna Google,2024-12-05 11:51:59,"Sering gk bisa dibuka, ada tulisan nya maaf terjadi kendala trus sampe bosan gua lihat nya, dan hari ini gak bisa lagi"
Pengguna Google,2024-12-05 11:51:21,Aplikasi nya perbaikan sistem melulu
Pengguna Google,2024-12-05 11:51:04,Kalo perbaikan malam aja kali kenapa sore
Pengguna Google,2024-12-05 11:51:02,TOLONG DONG APLIKASI SERING SEKALI EROR DIJAM KERJA.! MENDING GAK USAH LAUNCHING APK BARU KALAU MASIH SERING EROR..!
Pengguna Google,2024-12-05 11:51:00,Apk m-banking yg kebanyakan erornya
Pengguna Google,2024-12-05 11:50:58,Udah di instal tapi GK bsa di pakai😒
Pengguna Google,2024-12-05 11:50:35,"Aplikasi nya bagus, tp sering ngebug atau eror. Diperbaiki lagi"
Pengguna Google,2024-12-05 11:50:17,sering bgt gangguan saat2 di pake transaksi ganggua terus
Pengguna Google,2024-12-05 11:50:14,Kenapa saat mau di butuhkan aplikasi nya Tdk mau di buka bahkan tak bisa di pakai pembayaran virtual akun. Bikin nyesal download nya
Pengguna Google,2024-12-05 11:49:35,Aplikasinya enak tapi kenapa pas di update ga bisa login
Pengguna Google,2024-12-05 11:49:31,"Sebagai pengguna BNI, aplikasi ini membantu banget. Memudahkan setiap transaksi. Good👍👍"
Pengguna Google,2024-12-05 11:48:34,"Udah enak pakai BNI Mobile Bankink malah bikin apk laen yg lebih busuk, mau bayar apa harus pakek apk ini. Buka aja gk bisa ada notif perbaikan, yg bener aja tiap hari buka isinya cuman perbaikan, mending hapus aja ni apk dari data base lebih enak pakek BNI Mobile"
Pengguna Google,2024-12-05 11:48:33,"Bayar Qris di wonder gampang banget dan cepet, jadi tenang kalo lupa bawa chas"
Pengguna Google,2024-12-05 11:48:27,Aplikasi seringkali error...
Pengguna Google,2024-12-05 11:48:24,Sering bgt gangguan ..mana ATM ilang..buka m-banking sering gk bs .cardless jg kdu pke pulsa... itu jg blum tentu bs uang nya ke ambil... BNI tolong donk.. perbaiki LG kualitasnya..minimal cardless d permudah gtu
Pengguna Google,2024-12-05 11:48:04,Gak bisa dipakw
Pengguna Google,2024-12-05 11:48:03,"Wonder kok ga bisa dibuka, udah di update masih ga bisa dibuka, aneh,!"
Pengguna Google,2024-12-05 11:47:35,"Aplikasinya lemot, blum masuk sdah ada tertulis ""fitur lagi tidakvtersedia"" 😌"
Pengguna Google,2024-12-05 11:47:02,pas mau transaksi malah gak bisa di buka mbanking nya
Pengguna Google,2024-12-05 11:47:01,"Astaga sekali trouble tak tertolong, BNI tolong lahh jangan kaya gini"
Pengguna Google,2024-12-05 11:46:56,Masih mending BNI Mobile Bangkinģ dibanding ini... udah berkali2 eror ...
Pengguna Google,2024-12-05 11:46:52,TERLALU SERING ADA GANGGUAN SAMPAI SUSAH UNTUK MELAKUKAN TRANSAKSI
Pengguna Google,2024-12-05 11:46:32,"Aplikasinya mantap dan mudah digunakan untuk transaksi, jadi gak perlu bolak-balik ke Atm, thanks wonder by Bni"
Pengguna Google,2024-12-05 11:46:31,Sejauh ini aman banget si baru download rekomend dari temen ternyata jadi makin mempermudah seneng dehh🫰👍
Pengguna Google,2024-12-05 11:46:28,"Terlalu sering eror, bagus BNI Mobile perasaan, kalo blm siap launching mending ga usah di paksa"
Pengguna Google,2024-12-05 11:46:17,"Sangat tidak memuaskan, sering gangguan. Jadi nyesel pakai wondr."
Pengguna Google,2024-12-05 11:46:13,"Tdk bagus, sell bermasalah untuk login"
Pengguna Google,2024-12-05 11:45:52,Atm pertama yg ku miliki saat duduk di bangku kelas 2 sma🥰 9 oktober 2024
Pengguna Google,2024-12-05 11:45:39,Aplikasi buruk untuk keuangan
Pengguna Google,2024-12-05 11:45:10,Aplikasi yg buruk
Pengguna Google,2024-12-05 11:45:04,"Keseringan gangguan, transaksi jadi nyangkut ga karuan"
